user_id,anime_id,rating
257433,18001,7
257433,9367,6
257433,8536,4
257433,11741,9
257433,10087,9
257433,28701,9
257433,22297,8
257433,14829,7
257433,38084,9
257433,23079,5
257433,21431,5
257433,17895,7
257433,2494,4
257433,31240,8
257433,34561,7
257433,30296,6
257433,10611,3
257433,19315,3
257433,35848,7
257433,31859,8
257433,33047,6
257433,15729,7
257433,10417,5
257433,10793,10
257433,17729,6
257433,881,8
257433,133,6
257433,37105,10
257433,8425,9
257433,13161,6
257433,1575,10
257433,34662,8
257433,27831,8
257433,1535,10
257433,34497,4
257433,17641,7
257433,36633,6
257433,22961,8
257433,19163,7
257433,15583,6
257433,35849,6
257433,6747,5
257433,12549,6
257433,35073,8
257433,29803,7
257433,36027,5
257433,15037,6
257433,9479,5
257433,33988,7
257433,10155,7
257433,11783,7
257433,16385,8
257433,23199,8
257433,27833,8
257433,6746,6
257433,30240,8
257433,27775,8
257433,11179,6
257433,37347,7
257433,32901,6
257433,28121,7
257433,35247,10
257433,31181,8
257433,28927,7
257433,26243,7
257433,37675,8
257433,2795,5
257433,38691,8
257433,11433,6
257433,9989,8
257433,40497,6
257433,24531,5
257433,18247,6
257433,9041,6
257433,6811,9
257433,451,8
257433,8407,8
257433,249,8
257433,17831,6
257433,25159,6
257433,12175,6
257433,11887,6
257433,13367,6
257433,15609,6
257433,30831,8
257433,32937,8
257433,38040,7
257433,8841,8
257433,10790,7
257433,28623,7
257433,32268,8
257433,18153,7
257433,22057,5
257433,20457,6
257433,7088,6
257433,10079,4
257433,24231,4
257433,37210,4
257433,20853,5
257433,21327,5
257433,26441,7
257433,28851,8
257433,31758,10
257433,31757,9
257433,9260,9
257433,31798,6
257433,7593,7
257433,22535,9
257433,40595,5
257433,32281,8
257433,17741,5
257433,38000,8
257433,34451,9
257433,24439,8
257433,6205,5
257433,1691,5
257433,35860,8
257433,3503,5
257433,19685,3
257433,15117,9
257433,16706,9
257433,10080,8
257433,8525,7
257433,40591,8
257433,37999,8
257433,35639,7
257433,9750,3
257433,9515,8
257433,8074,8
257433,15451,7
257433,14199,5
257433,23673,5
257433,28299,5
257433,2966,7
257433,5341,8
257433,32729,6
257433,28297,7
257433,8769,5
257433,13659,6
257433,14749,6
257433,19221,4
257433,6682,3
257433,31646,8
257433,35180,9
257433,38101,8
257433,50,6
257433,880,7
257433,11759,8
257433,32323,4
257433,30123,5
257433,22199,5
257433,29513,6
257433,5112,8
257433,8676,7
257433,11235,8
257433,20931,5
257433,30276,8
257433,23227,8
257433,20541,7
257433,34281,6
257433,24703,6
257433,11617,8
257433,15225,6
257433,37141,7
257433,15809,7
257433,21855,8
257433,21241,6
257433,17265,8
257433,23321,8
257433,17247,6
257433,21415,6
257433,6547,8
257433,24455,4
257433,14513,8
257433,157,5
257433,20785,8
257433,30015,7
257433,9936,5
257433,11209,8
257433,15565,4
257433,21863,7
257433,14833,7
257433,10397,6
257433,10110,8
257433,21603,8
257433,18115,7
257433,18039,8
257433,21373,6
257433,32951,4
257433,22663,3
257433,2476,2
257433,11499,6
257433,13759,7
257433,32542,9
257433,17777,3
257433,39701,6
257433,30749,4
257433,2926,4
257433,23277,8
257433,21561,5
257433,31722,6
257433,20,8
257433,1735,9
257433,12467,5
257433,15689,7
257433,31404,4
257433,18897,7
257433,24227,7
257433,27787,8
257433,11597,8
257433,19815,8
257433,24991,7
257433,33674,8
257433,45,8
257433,4214,6
257433,2993,6
257433,6500,6
257433,10073,6
257433,34577,8
257433,23755,7
257433,9181,7
257433,30307,5
257433,17074,9
257433,15315,7
257433,94,8
257433,93,8
257433,16762,8
257433,10620,8
257433,12783,9
257433,5958,8
257433,33502,7
257433,1836,7
257433,28497,7
257433,1699,7
257433,79,7
257433,30363,6
257433,23233,5
257433,25777,5
257433,16498,7
257433,28069,7
257433,23273,8
257433,15119,3
257433,5277,8
257433,4063,9
257433,20847,8
257433,8675,7
257433,37450,7
257433,1722,3
257433,28171,7
257433,20507,8
257433,30727,8
257433,3457,5
257433,28025,9
257433,25157,5
257433,4224,7
257433,18139,6
257433,16866,6
257433,14227,7
257433,16011,6
257433,27899,8
257433,22319,8
257433,13851,8
257433,28979,8
257433,13663,8
257433,3455,7
257433,16870,8
257433,31430,6
257433,34902,7
257433,22687,8
257433,30503,8
257433,18245,7
257433,1195,7
257433,11319,8
257433,1840,7
257433,3712,8
257433,36999,9
257433,32615,6
257433,8861,3
257433,24627,7
257433,28677,8
257433,23847,8
257433,18753,8
257433,39547,8
257433,14813,8
257433,22117,7
257433,21085,7
257433,33352,6
257433,37430,7
257433,31442,6
257433,12445,9
257433,35790,8
257433,9790,8
257433,18277,7
257433,7858,8
257433,33286,6
257433,11757,7
257433,28819,5
257433,11933,9
257433,6512,5
257433,24175,7
257433,18095,4
257433,6324,5
257433,21881,7
257433,16099,5
257433,20021,6
257433,39597,8
257433,36474,8
260591,513,9
260591,2104,9
260591,170,9
260591,1764,8
260591,2499,8
260591,2498,8
260591,3588,9
260591,75,8
260591,5355,9
260591,854,7
260591,5681,10
260591,849,9
260591,407,9
260591,1861,8
260591,199,10
260591,759,8
260591,2236,9
260591,4224,8
260591,6,9
260591,5365,8
260591,5763,10
260591,4896,9
260591,180,8
260591,181,9
260591,392,9
260591,1195,9
260591,1840,9
260591,763,9
260591,2404,7
260591,5909,7
260591,2001,10
260591,166,7
260591,187,9
260591,110,8
260591,4186,7
260591,3087,7
260591,4981,8
260591,5675,9
260591,18,9
260591,186,9
260591,136,9
260591,5680,9
260591,590,8
260591,990,8
260591,3958,9
260591,1004,6
260591,1579,9
260591,433,8
260591,2985,9
260591,888,7
260591,585,9
260591,2581,9
260591,3927,10
260591,93,9
260591,94,8
260591,1241,10
260591,90,8
260591,2273,8
260591,1575,9
260591,81,7
260591,2904,10
260591,2398,8
260591,138,9
260591,139,9
260591,137,8
260591,185,9
260591,5998,9
260591,578,9
260591,256,10
260591,5258,9
260591,265,8
260591,264,9
260591,263,9
260591,3002,9
260591,7661,10
260591,240,8
260591,1858,10
260591,2890,7
260591,430,9
260591,5114,10
260591,121,9
260591,71,8
260591,1317,9
260591,15,10
260591,3167,10
260591,563,8
260591,2397,8
260591,1535,8
260591,164,9
260591,431,9
260591,569,9
260591,5081,10
260591,6347,10
260591,3901,9
260591,2251,10
260591,7193,7
260591,6547,10
260591,4477,9
260591,5040,9
260591,2986,8
260591,4155,9
260591,464,9
260591,1469,9
260591,5252,9
260591,2112,9
260591,770,10
260591,5530,9
260591,5682,8
260591,238,9
260591,462,9
260591,1699,9
260591,45,9
260591,4437,9
260591,597,9
260591,6325,9
260591,1698,9
260591,6187,7
260591,5690,10
260591,2472,10
260591,30,8
260591,32,9
260591,761,9
260591,2144,7
260591,936,9
260591,442,10
260591,20,9
261316,34382,7
261316,34280,8
261316,4725,8
261316,5114,10
261316,10087,9
261316,27821,10
261316,28701,10
261316,22297,10
261316,25537,10
261316,356,9
261316,34321,7
261316,25183,8
261316,22043,9
261316,226,8
261316,2924,8
261316,27831,9
261316,23199,9
261316,27833,9
261316,6746,9
261316,28121,8
261316,813,9
261316,225,9
261316,223,9
261316,6702,9
261316,27631,8
261316,17895,10
261316,10793,8
261316,31758,10
261316,31757,10
261316,9260,10
261316,22535,10
261316,32281,10
261316,38000,10
261316,40839,10
261316,40221,10
261316,37086,10
261316,34933,10
261316,40591,10
261316,37999,10
261316,12189,8
261316,11061,10
261316,10408,10
261316,8074,8
261316,15451,8
261316,24703,8
261316,11617,8
261316,38883,10
261316,32935,10
261316,20583,10
261316,31859,10
261316,38691,10
261316,28851,10
261316,31163,8
261316,16512,7
261316,11285,8
261316,20787,7
261316,5081,10
261316,28805,10
261316,9919,8
261316,11111,10
261316,15039,10
261316,9989,10
261316,6547,7
261316,22147,8
261316,32086,7
261316,27655,9
261316,8577,7
261316,6987,7
261316,25013,10
261316,22199,7
261316,30123,8
261316,33253,10
261316,31580,9
261316,25397,6
261316,35180,10
261316,31646,10
261316,22729,9
261316,269,8
261316,34618,9
261316,31043,7
261316,28223,10
261316,1535,9
261316,6880,9
261316,35849,9
261316,1,9
261316,2904,10
261316,1575,10
261316,34437,10
261316,4181,10
261316,1723,7
261316,2167,9
261316,60,8
261316,28999,8
261316,10578,6
261316,1689,8
261316,34944,9
261316,32867,10
261316,31478,9
261316,1222,8
261316,38408,10
261316,36456,10
261316,33486,10
261316,31964,10
261316,18689,10
261316,34984,10
261316,11741,10
261316,250,9
261316,39597,8
261316,36474,9
261316,31765,9
261316,21881,8
261316,36475,7
261316,11757,8
261316,14289,8
261316,18277,7
261316,30484,10
261316,9253,10
261316,40540,7
261316,3588,7
261316,36949,10
261316,35788,10
261316,32282,10
261316,28171,10
261316,23233,8
261316,38524,10
261316,35760,10
261316,25777,10
261316,16498,10
261316,23273,10
261316,39940,10
261316,2001,9
261316,38826,10
261316,41353,9
261316,31245,7
261316,3712,8
261316,1840,9
261316,11319,8
261316,1195,8
261316,23283,8
261316,32995,9
261316,481,9
261316,37779,10
261316,23847,10
261316,39547,10
261316,14813,10
261316,35968,9
261316,37095,10
261316,39741,10
261316,33352,10
261316,34822,10
261316,25157,7
261316,41389,10
261316,27899,8
261316,28725,8
261316,21353,6
261316,2236,9
261316,34240,9
261316,199,8
261316,22319,8
261316,35851,10
261316,35946,8
261316,23755,9
261316,3342,8
261316,10620,8
261316,35062,10
261316,20785,6
261316,11981,10
261316,9756,10
261316,14513,10
261316,18115,10
261316,34599,10
261316,37027,10
261316,32526,10
261316,19111,10
261316,15051,10
261316,18153,7
261316,11771,8
261316,28623,8
261316,43,9
261316,16782,9
261316,32937,10
261316,30831,10
261316,37450,9
261316,34577,9
261316,31722,7
261316,34973,10
261316,15689,10
261316,13759,9
261316,20,8
261316,45,10
261316,39587,10
261316,36286,10
261316,31240,10
261316,30296,7
261316,27775,10
261316,36023,10
261316,437,9
261316,28927,7
261316,26243,7
261316,33926,9
261316,29803,8
261316,12355,10
261316,30276,10
261316,30503,10
261316,20507,10
261316,33674,10
261316,19815,10
261316,11597,10
261316,27787,8
261316,18897,8
311911,37675,7
311911,4472,8
311911,35073,8
311911,23321,8
311911,37976,8
311911,1887,8
311911,34134,7
311911,8769,7
311911,28297,8
311911,31704,8
311911,31772,8
311911,30276,9
311911,28819,7
311911,24135,8
311911,33674,8
311911,19815,8
311911,13659,7
311911,16353,8
311911,22319,8
311911,17265,8
311911,1210,8
311911,10165,8
311911,8857,8
311911,18897,8
311911,27787,8
311911,11597,8
311911,32093,8
311911,21881,7
311911,11757,7
311911,19211,7
311911,16524,8
311911,10863,7
311911,15689,7
311911,32188,7
311911,30484,8
311911,9253,9
311911,20,8
311911,16067,8
311911,21329,8
311911,28957,8
311911,24687,8
311911,24701,8
311911,21939,8
311911,457,8
311911,30307,6
311911,2246,8
311911,11577,8
311911,31764,8
311911,18849,8
311911,20651,8
311911,27899,8
311911,36511,7
311911,14227,8
311911,37579,8
311911,18139,8
311911,20977,8
311911,24365,8
311911,4224,9
311911,28025,8
311911,30901,8
311911,37521,9
311911,14813,8
311911,23847,7
311911,28677,8
311911,32615,8
311911,37055,8
311911,34534,8
311911,4654,7
311911,37430,8
311911,35790,8
311911,36538,8
311911,34591,8
311911,36275,8
311911,32983,8
311911,4081,8
311911,10379,8
311911,11665,8
311911,17074,8
311911,31181,8
311911,37510,7
311911,36563,7
311911,22877,7
311911,21033,6
311911,2605,8
311911,11499,8
311911,13759,7
311911,34494,8
311911,30727,8
311911,23277,8
311911,32951,7
311911,28497,8
311911,2236,8
311911,39587,8
311911,37450,7
311911,36286,7
311911,34561,7
311911,30296,7
311911,6114,8
311911,33926,8
311911,30240,8
311911,35247,8
311911,3712,7
311911,14075,7
311911,5300,8
311911,36999,8
311911,3228,8
311911,18153,7
311911,31240,9
311911,199,9
311911,339,7
311911,2104,7
311911,3588,8
311911,31845,6
311911,33487,8
311911,20785,7
311911,35507,8
311911,23283,8
311911,11981,9
311911,11979,8
311911,11977,8
311911,38256,7
311911,14513,8
311911,34599,8
311911,1195,8
311911,11319,8
311911,1840,7
311911,39575,8
311911,33433,7
311911,35838,8
311911,18857,7
311911,35788,8
311911,32282,8
311911,28171,8
311911,25777,7
311911,16498,7
311911,29786,7
311911,10083,7
311911,7724,8
311911,32182,8
311911,30015,8
311911,29803,8
311911,486,8
311911,38408,8
311911,36456,8
311911,33486,8
311911,31964,8
311911,31043,9
311911,34618,8
311911,10719,7
311911,10396,7
311911,9513,8
311911,39195,8
311911,4872,7
311911,32828,7
311911,22199,7
311911,34881,8
311911,9120,7
311911,11759,8
311911,14967,7
311911,28999,8
311911,20031,8
311911,2904,9
311911,1575,8
311911,16934,8
311911,27601,8
311911,18671,8
311911,14345,8
311911,14741,8
311911,4975,7
311911,5081,8
311911,3002,8
311911,29095,6
311911,17729,6
311911,17895,8
311911,35821,8
311911,25397,6
311911,32998,8
311911,35180,9
311911,6421,7
311911,5114,8
311911,32801,7
311911,37347,7
311911,28121,7
311911,35079,7
311911,24765,8
311911,31339,7
311911,28249,7
311911,31821,7
311911,37171,8
311911,8475,8
311911,6347,8
311911,8516,8
311911,24833,7
311911,30544,7
311911,11701,7
311911,11111,8
311911,31646,9
311911,22147,8
311911,30206,8
311911,6547,7
311911,9062,7
311911,10067,8
311911,9989,9
311911,15039,7
311911,39576,8
311911,37349,8
311911,23289,8
311911,31637,7
311911,28907,8
311911,31737,7
311911,11433,7
311911,2025,7
311911,4182,7
311911,7674,7
311911,25159,7
311911,8841,8
311911,38040,8
311911,32937,8
311911,30831,8
311911,31952,7
311911,16001,7
311911,11887,7
311911,28851,8
311911,31758,8
311911,31757,8
311911,9260,8
311911,31798,8
311911,40815,8
311911,35557,8
311911,16782,7
311911,31338,7
311911,13469,7
311911,35849,7
311911,34542,8
311911,37210,6
311911,38472,7
311911,39988,7
311911,29785,7
311911,14719,8
311911,5680,8
311911,7791,8
311911,9734,7
311911,6862,7
311911,37999,8
311911,8525,8
311911,12189,8
311911,32268,9
311911,28623,8
311911,16894,8
311911,469,7
311911,39468,8
311911,38422,8
311911,32686,8
311911,38000,8
311911,39570,7
311911,11771,8
311911,21877,7
311911,15809,8
311911,32281,9
311911,21855,7
311911,35889,7
311911,31859,8
311911,22535,8
311911,15225,7
311911,10080,8
311911,16706,7
311911,32949,8
311911,15583,6
311911,1535,9
311911,28223,8
311911,38691,9
321067,894,6
321067,30694,8
321067,813,9
321067,36946,9
321067,30544,7
321067,14837,7
321067,35757,7
321067,32936,7
321067,31637,7
321067,32071,8
321067,34280,8
321067,31737,7
321067,6033,7
321067,9367,6
321067,35972,7
321067,30778,7
321067,32051,7
321067,22043,9
321067,32901,8
321067,32608,7
321067,32801,7
321067,32887,7
321067,12231,7
321067,986,7
321067,25389,8
321067,901,6
321067,37520,8
321067,19163,7
321067,31163,7
321067,32365,7
321067,32023,7
321067,31478,7
321067,32867,7
321067,33475,8
321067,12293,7
321067,17269,8
321067,10578,7
321067,28999,8
321067,37823,7
321067,1482,7
321067,32370,7
321067,31636,7
321067,36049,7
321067,12549,6
321067,30127,5
321067,26349,6
321067,29067,5
321067,11843,8
321067,15583,7
321067,918,7
321067,31289,9
321067,6880,6
321067,34497,7
321067,33988,7
321067,8086,9
321067,35120,7
321067,31710,6
321067,9969,5
321067,248,7
321067,37349,8
321067,28819,7
321067,28755,8
321067,31490,7
321067,4155,8
321067,31741,7
321067,24455,7
321067,17247,7
321067,6512,7
321067,36522,7
321067,24011,7
321067,10456,7
321067,25283,7
321067,4898,7
321067,31658,8
321067,34712,7
321067,28623,7
321067,33605,7
321067,32937,7
321067,31404,7
321067,6030,7
321067,23755,7
321067,15315,7
321067,37510,8
321067,32182,6
321067,10620,7
321067,33487,7
321067,10213,7
321067,31764,8
321067,32900,7
321067,19769,7
321067,14513,7
321067,38198,7
321067,34577,9
321067,34414,7
321067,1735,9
321067,6325,8
321067,20785,8
321067,30831,7
321067,13367,7
321067,36548,7
321067,11061,8
321067,35333,7
321067,33421,7
321067,33204,8
321067,9515,7
321067,12859,8
321067,8630,7
321067,7088,7
321067,15225,7
321067,261,7
321067,260,7
321067,34403,7
321067,13161,8
321067,29093,8
321067,40052,9
321067,17895,8
321067,262,7
321067,34542,7
321067,5781,8
321067,35203,7
321067,28851,9
321067,8740,9
321067,9260,7
321067,31798,7
321067,22535,7
321067,32281,10
321067,34451,7
321067,1691,7
321067,33018,5
321067,1604,8
321067,1530,8
321067,10568,9
321067,34933,7
321067,24873,8
321067,28387,7
321067,863,5
321067,25429,8
321067,34096,7
321067,14967,7
321067,16870,8
321067,35712,7
321067,28617,7
321067,32360,7
321067,33926,8
321067,10611,8
321067,30296,8
321067,28619,7
321067,34561,6
321067,31240,7
321067,35466,7
321067,18039,9
321067,32951,7
321067,30749,7
321067,33255,7
321067,34612,7
321067,17777,7
321067,32542,7
321067,205,7
321067,21843,7
321067,29786,8
321067,1559,8
321067,154,7
321067,2787,7
321067,2104,7
321067,32485,8
321067,37450,8
321067,10073,6
321067,21033,7
321067,9736,7
321067,6166,7
321067,31754,6
321067,22663,7
321067,22877,7
321067,25777,8
321067,31559,7
321067,37675,7
321067,30276,10
321067,1292,8
321067,32323,7
321067,31580,8
321067,33253,8
321067,22199,7
321067,6987,6
321067,31588,7
321067,6547,8
321067,9989,8
321067,11111,7
321067,24833,7
321067,30654,7
321067,9919,7
321067,33506,7
321067,30205,6
321067,11759,7
321067,35073,7
321067,19369,7
321067,34262,7
321067,36027,8
321067,9922,7
321067,14749,8
321067,527,6
321067,13659,7
321067,9587,6
321067,14199,6
321067,41380,8
321067,6682,7
321067,32998,8
321067,25397,7
321067,25099,9
321067,35760,7
321067,38524,9
321067,32282,8
321067,10798,7
321067,11531,7
321067,31098,7
321067,14813,6
321067,23847,7
321067,8861,6
321067,35507,8
321067,204,6
321067,23283,7
321067,34176,7
321067,32827,8
321067,10196,7
321067,6347,6
321067,5081,7
321067,34443,7
321067,36649,8
321067,9513,9
321067,36456,8
321067,33486,9
321067,31964,8
321067,31043,8
321067,10490,8
321067,11633,9
321067,479,7
321067,269,8
321067,22547,7
321067,889,7
321067,20787,8
321067,31904,7
321067,34055,9
321067,32379,7
321067,32086,7
321067,25157,8
321067,26443,8
321067,4224,8
321067,36475,8
321067,11757,9
321067,33286,8
321067,18277,9
321067,9253,7
321067,23327,7
321067,21881,7
321067,20057,7
321067,3588,8
321067,35629,7
321067,33834,7
321067,32175,7
321067,36949,8
321067,35788,7
321067,32105,7
321067,10719,7
321067,31765,7
321067,27783,8
321067,37799,8
321067,36511,8
321067,27899,9
321067,22319,9
321067,36432,7
321067,8937,8
321067,36474,7
321067,4654,6
321067,34009,7
321067,37430,7
321067,2001,7
321067,35790,8
321067,32093,7
321067,29758,8
321067,28979,6
321067,32262,7
321067,31772,8
